timestamp,zip_code,latitude,longitude,city,state,county,water_quality,air_quality_index
2018-01-04T00:60:45.840Z,6798,41.733106,-73.135499,Woodbury,CT,Litchfield,186,24
2018-01-04T04:15:02.039Z,6801,41.381244,-73.39908,Bethel,CT,Fairfield,465,10
2018-01-04T16:23:24.209Z,6804,41.404799,-73.275562,Brookfield,CT,Fairfield,8,50
2018-01-04T04:32:49.057Z,6807,41.058646,-73.587618,Cos Cob,CT,Fairfield,470,18
2018-01-04T01:12:31.237Z,6810,41.376242,-73.471416,Danbury,CT,Fairfield,5,30
2018-01-04T16:20:51.333Z,6811,41.42333,-73.478717,Danbury,CT,Fairfield,230,14
2018-01-04T00:08:42.423Z,6812,41.486689,-73.491042,New Fairfield,CT,Fairfield,51,18
2018-01-04T11:23:47.012Z,6813,41.308873,-73.363661,Danbury,CT,Fairfield,234,22
2018-01-04T00:57:16.144Z,6814,41.308873,-73.363661,Danbury,CT,Fairfield,487,32
2018-01-04T02:37:51.699Z,6816,41.308873,-73.363661,Danbury,CT,Fairfield,408,33
2018-01-04T07:24:40.409Z,6817,41.308873,-73.363661,Danbury,CT,Fairfield,240,33
2018-01-04T22:36:42.710Z,6820,41.075846,-73.480765,Darien,CT,Fairfield,294,15
2018-01-04T20:01:55.687Z,6829,41.25553,-73.427915,Georgetown,CT,Fairfield,425,12
2018-01-04T02:26:20.098Z,6830,41.042746,-73.62617,Greenwich,CT,Fairfield,451,33
2018-01-04T18:27:34.569Z,6831,41.079983,-73.654472,Greenwich,CT,Fairfield,352,27
2018-01-04T15:45:19.405Z,6832,41.308873,-73.363661,Greenwich,CT,Fairfield,427,10
2018-01-04T05:54:20.893Z,6836,41.308873,-73.363661,Greenwich,CT,Fairfield,548,12
2018-01-04T01:53:28.655Z,6840,41.162209,-73.501267,New Canaan,CT,Fairfield,114,18
2018-01-04T12:08:06.331Z,6842,41.147096,-73.495366,New Canaan,CT,Fairfield,92,35
2018-01-04T15:44:53.828Z,6850,41.126146,-73.442423,Norwalk,CT,Fairfield,284,31
2018-01-04T18:50:37.090Z,6851,41.139796,-73.404963,Norwalk,CT,Fairfield,532,38
2018-01-04T02:47:06.672Z,6852,41.308873,-73.363661,Norwalk,CT,Fairfield,289,11
2018-01-04T18:43:15.730Z,6853,41.070396,-73.437563,Norwalk,CT,Fairfield,370,16
2018-01-04T09:54:59.340Z,6854,41.090946,-73.432313,Norwalk,CT,Fairfield,151,10
2018-01-04T09:52:52.828Z,6855,41.099196,-73.398362,Norwalk,CT,Fairfield,199,34
2018-01-04T04:56:10.742Z,6856,41.111196,-73.420363,Norwalk,CT,Fairfield,124,14
2018-01-04T06:12:02.481Z,6857,41.308873,-73.363661,Norwalk,CT,Fairfield,544,28
2018-01-04T12:29:15.820Z,6858,41.110496,-73.416213,Norwalk,CT,Fairfield,9,12
2018-01-04T19:29:27.965Z,6859,41.308873,-73.363661,Norwalk,CT,Fairfield,315,21
2018-01-04T16:56:18.247Z,6860,41.308873,-73.363661,Norwalk,CT,Fairfield,446,23
2018-01-04T23:13:45.360Z,6870,41.034946,-73.566968,Old Greenwich,CT,Fairfield,438,15
2018-01-04T12:51:54.159Z,6875,41.308873,-73.363661,Redding Center,CT,Fairfield,339,33
2018-01-04T02:50:04.655Z,6876,41.032647,-73.583569,Redding Ridge,CT,Fairfield,245,41
2018-01-04T09:07:18.762Z,6877,41.308201,-73.494637,Ridgefield,CT,Fairfield,397,10
2018-01-04T08:39:44.867Z,6878,41.035596,-73.580241,Riverside,CT,Fairfield,380,33
2018-01-04T12:40:37.168Z,6879,41.308873,-73.363661,Ridgefield,CT,Fairfield,253,24
2018-01-04T19:11:25.870Z,6880,41.144496,-73.343261,Westport,CT,Fairfield,567,11
2018-01-04T15:07:02.279Z,6881,41.308873,-73.363661,Westport,CT,Fairfield,262,30
2018-01-04T08:07:06.206Z,6883,41.222945,-73.376263,Weston,CT,Fairfield,271,10
2018-01-04T01:23:11.418Z,6888,41.308873,-73.363661,Westport,CT,Fairfield,173,16
2018-01-04T02:46:44.147Z,6889,41.141005,-73.34689,Westport,CT,Fairfield,238,19
2018-01-04T10:04:31.120Z,6896,41.271095,-73.38634,Redding,CT,Fairfield,200,17
2018-01-04T03:47:41.585Z,6897,41.209695,-73.439165,Wilton,CT,Fairfield,490,12
2018-01-04T07:31:23.674Z,6901,41.054082,-73.536216,Stamford,CT,Fairfield,315,32
2018-01-04T06:45:51.938Z,6902,41.060196,-73.544477,Stamford,CT,Fairfield,590,10
2018-01-04T07:32:07.139Z,6903,41.136773,-73.565919,Stamford,CT,Fairfield,451,21
2018-01-04T06:07:28.206Z,6904,41.308873,-73.363661,Stamford,CT,Fairfield,382,32
2018-01-04T14:37:59.163Z,6905,41.116751,-73.552752,Stamford,CT,Fairfield,455,11
2018-01-04T01:20:01.757Z,6906,41.071246,-73.521416,Stamford,CT,Fairfield,409,26
2018-01-04T18:41:21.131Z,6907,41.088346,-73.537217,Stamford,CT,Fairfield,99,18
2018-01-04T07:22:27.036Z,6910,41.039147,-73.559118,Stamford,CT,Fairfield,580,17
2018-01-04T01:54:27.176Z,6911,41.308873,-73.363661,Stamford,CT,Fairfield,391,16
2018-01-04T23:32:43.657Z,6912,41.308873,-73.363661,Stamford,CT,Fairfield,571,12
2018-01-04T22:12:44.333Z,6913,41.308873,-73.363661,Stamford,CT,Fairfield,42,36
2018-01-04T19:31:24.378Z,6914,41.308873,-73.363661,Stamford,CT,Fairfield,257,13
2018-01-04T17:01:33.841Z,6920,41.308873,-73.363661,Stamford,CT,Fairfield,281,22
2018-01-04T00:23:08.512Z,6921,41.049866,-73.53796,Stamford,CT,Fairfield,157,22
2018-01-04T04:50:60.839Z,6922,41.051551,-73.514344,Stamford,CT,Fairfield,562,29
2018-01-04T11:44:33.676Z,6925,41.308873,-73.363661,Stamford,CT,Fairfield,131,22
2018-01-04T05:26:33.102Z,6926,41.041197,-73.538567,Stamford,CT,Fairfield,245,23
2018-01-04T04:47:06.550Z,6927,41.308873,-73.363661,Stamford,CT,Fairfield,19,45
2018-01-04T00:21:25.447Z,6928,41.308873,-73.363661,Stamford,CT,Fairfield,524,27
2018-01-04T00:49:60.983Z,7001,40.582845,-74.27524,Avenel,NJ,Middlesex,355,38
2018-01-04T04:24:14.594Z,7002,40.670858,-74.109486,Bayonne,NJ,Hudson,554,26
2018-01-04T11:58:07.132Z,7003,40.808549,-74.187005,Bloomfield,NJ,Essex,457,29
2018-01-04T20:15:01.692Z,7004,40.875948,-74.29681,Fairfield,NJ,Essex,100,14
2018-01-04T19:52:22.467Z,7005,40.918648,-74.430696,Boonton,NJ,Morris,161,22
2018-01-04T14:54:35.619Z,7006,40.854548,-74.278892,Caldwell,NJ,Essex,107,22
2018-01-04T05:03:10.633Z,7007,40.79185,-74.245241,Caldwell,NJ,Essex,456,29
2018-01-04T09:03:23.121Z,7008,40.583203,-74.234839,Carteret,NJ,Middlesex,391,13
2018-01-04T19:04:30.209Z,7009,40.857049,-74.227109,Cedar Grove,NJ,Essex,30,40
2018-01-04T00:53:36.241Z,7010,40.820541,-73.98782,Cliffside Park,NJ,Bergen,149,40
2018-01-04T00:51:30.866Z,7011,40.877949,-74.141237,Clifton,NJ,Passaic,380,43
2018-01-04T03:56:57.798Z,7012,40.847699,-74.160538,Clifton,NJ,Passaic,130,26
2018-01-04T17:12:06.552Z,7013,40.872898,-74.170138,Clifton,NJ,Passaic,129,31
2018-01-04T04:34:17.106Z,7014,40.832449,-74.136937,Clifton,NJ,Passaic,189,12
2018-01-04T00:34:33.035Z,7015,41.011428,-74.304793,Clifton,NJ,Passaic,121,31
2018-01-04T16:51:22.448Z,7016,40.654802,-74.304792,Cranford,NJ,Union,405,47
2018-01-04T20:38:59.746Z,7017,40.77185,-74.207039,East Orange,NJ,Essex,417,13
2018-01-04T15:41:60.674Z,7018,40.7566,-74.216839,East Orange,NJ,Essex,409,35
2018-01-04T17:31:14.624Z,7019,40.79185,-74.245241,East Orange,NJ,Essex,64,19
2018-01-04T15:53:38.013Z,7020,40.82655,-73.978082,Edgewater,NJ,Bergen,332,10
2018-01-04T22:38:17.215Z,7021,40.826158,-74.276591,Essex Fells,NJ,Essex,2,16
2018-01-04T11:56:19.114Z,7022,40.817537,-74.000883,Fairview,NJ,Bergen,167,15
2018-01-04T23:52:45.171Z,7023,40.641902,-74.387044,Fanwood,NJ,Union,489,35
2018-01-04T17:43:48.540Z,7024,40.848745,-73.974032,Fort Lee,NJ,Bergen,144,19
2018-01-04T20:43:27.474Z,7026,40.884648,-74.110336,Garfield,NJ,Bergen,317,34
2018-01-04T13:34:48.500Z,7027,40.651242,-74.322892,Garwood,NJ,Union,333,15
2018-01-04T03:27:54.192Z,7028,40.807499,-74.205039,Glen Ridge,NJ,Essex,487,30
2018-01-04T22:03:02.767Z,7029,40.744501,-74.150787,Harrison,NJ,Hudson,187,11
2018-01-04T00:45:57.248Z,7030,40.746851,-74.033934,Hoboken,NJ,Hudson,131,21
2018-01-04T12:52:51.464Z,7031,40.787112,-74.127316,North Arlington,NJ,Bergen,158,45
2018-01-04T00:51:15.994Z,7032,40.75175,-74.122937,Kearny,NJ,Hudson,333,31
2018-01-04T06:04:38.048Z,7033,40.677601,-74.291191,Kenilworth,NJ,Union,426,12
2018-01-04T09:33:32.198Z,7034,40.880649,-74.379745,Lake Hiawatha,NJ,Morris,335,34
2018-01-04T00:10:19.702Z,7035,40.926637,-74.303093,Lincoln Park,NJ,Morris,585,35
2018-01-04T18:24:39.029Z,7036,40.626953,-74.250939,Linden,NJ,Union,15,26
2018-01-04T22:35:38.894Z,7039,40.787006,-74.325993,Livingston,NJ,Essex,7,30
2018-01-04T05:50:43.653Z,7040,40.7291,-74.266541,Maplewood,NJ,Essex,572,12
2018-01-04T12:30:02.790Z,7041,40.73365,-74.301692,Millburn,NJ,Essex,325,12
2018-01-04T00:25:50.833Z,7042,40.811908,-74.216389,Montclair,NJ,Essex,48,36
2018-01-04T01:29:59.802Z,7043,40.8034,-74.19448,Montclair,NJ,Essex,128,24
2018-01-04T23:17:58.219Z,7044,40.832849,-74.243895,Verona,NJ,Essex,398,20
2018-01-04T21:49:43.870Z,7045,40.906311,-74.363231,Montville,NJ,Morris,391,28
2018-01-04T17:06:10.822Z,7046,40.890502,-74.440898,Mountain Lakes,NJ,Morris,525,37
2018-01-04T04:35:58.175Z,7047,40.789724,-74.023234,North Bergen,NJ,Hudson,27,18
2018-01-04T16:22:57.091Z,7050,40.7704,-74.23674,Orange,NJ,Essex,288,20
2018-01-04T03:07:30.353Z,7051,40.79185,-74.245241,Orange,NJ,Essex,128,19
2018-01-04T04:43:57.301Z,7052,40.789944,-74.22719,West Orange,NJ,Essex,539,15
2018-01-04T09:56:02.785Z,7054,40.852118,-74.407706,Parsippany,NJ,Morris,581,37
2018-01-04T07:42:45.355Z,7055,40.855103,-74.126916,Passaic,NJ,Passaic,147,35
2018-01-04T04:06:54.547Z,7057,40.852799,-74.107325,Wallington,NJ,Bergen,295,14
2018-01-04T12:04:41.353Z,7058,40.871014,-74.340144,Pine Brook,NJ,Morris,133,21
2018-01-04T06:40:60.866Z,7059,40.629101,-74.532449,Warren,NJ,Somerset,386,34
2018-01-04T11:34:20.776Z,7060,40.615202,-74.414995,Plainfield,NJ,Union,170,45
2018-01-04T18:49:59.002Z,7061,40.665651,-74.299692,Plainfield,NJ,Union,72,14
2018-01-04T19:11:35.139Z,7062,40.632252,-74.399736,Plainfield,NJ,Union,346,13
2018-01-04T01:47:29.631Z,7063,40.604752,-74.442746,Plainfield,NJ,Union,347,23
2018-01-04T00:10:12.003Z,7064,40.570254,-74.249739,Port Reading,NJ,Middlesex,215,16
2018-01-04T22:45:25.136Z,7065,40.609553,-74.280641,Rahway,NJ,Union,564,26
2018-01-04T17:50:30.701Z,7066,40.622502,-74.311092,Clark,NJ,Union,335,24
2018-01-04T15:33:22.606Z,7067,40.590853,-74.314688,Colonia,NJ,Middlesex,501,23
2018-01-04T14:28:13.873Z,7068,40.820499,-74.306093,Roseland,NJ,Essex,301,37
2018-01-04T03:49:37.265Z,7070,40.827449,-74.109786,Rutherford,NJ,Bergen,486,16
2018-01-04T23:21:48.884Z,7071,40.799549,-74.116517,Lyndhurst,NJ,Bergen,162,33
2018-01-04T16:14:09.451Z,7072,40.828399,-74.076055,Carlstadt,NJ,Bergen,256,25
2018-01-04T05:41:16.460Z,7073,40.828399,-74.093886,East Rutherford,NJ,Bergen,438,19
2018-01-04T10:56:15.630Z,7074,40.839299,-74.060184,Moonachie,NJ,Bergen,263,34
2018-01-04T11:54:30.835Z,7075,40.848599,-74.089585,Wood Ridge,NJ,Bergen,215,36
2018-01-04T19:05:04.202Z,7076,40.637852,-74.368244,Scotch Plains,NJ,Union,161,23
2018-01-04T15:32:46.110Z,7077,40.551804,-74.259139,Sewaren,NJ,Middlesex,537,33
2018-01-04T22:36:39.656Z,7078,40.74055,-74.334443,Short Hills,NJ,Essex,436,44
2018-01-04T21:46:49.956Z,7079,40.745772,-74.267541,South Orange,NJ,Essex,328,15
2018-01-04T23:25:19.599Z,7080,40.572065,-74.413545,South Plainfield,NJ,Middlesex,81,19
2018-01-04T06:21:36.392Z,7081,40.701101,-74.316301,Springfield,NJ,Union,549,23
2018-01-04T13:23:11.296Z,7082,40.92769,-74.347695,Towaco,NJ,Morris,404,31
2018-01-04T10:11:48.381Z,7083,40.692651,-74.269841,Union,NJ,Union,221,46
2018-01-04T07:50:02.051Z,7087,40.758951,-74.056335,Union City,NJ,Hudson,288,39
2018-01-04T16:58:08.700Z,7088,40.71789,-74.284341,Vauxhall,NJ,Union,270,32
2018-01-04T22:06:51.751Z,7090,40.652851,-74.346764,Westfield,NJ,Union,414,28
2018-01-04T04:33:58.161Z,7091,40.665651,-74.299692,Westfield,NJ,Union,377,15
2018-01-04T21:24:53.552Z,7092,40.680701,-74.358394,Mountainside,NJ,Union,172,17
2018-01-04T17:22:09.526Z,7093,40.7888,-74.011533,West New York,NJ,Hudson,220,32
2018-01-04T15:24:08.514Z,7094,40.78885,-74.056035,Secaucus,NJ,Hudson,297,32
2018-01-04T02:12:30.920Z,7095,40.553254,-74.288023,Woodbridge,NJ,Middlesex,571,24
2018-01-04T19:05:13.630Z,7096,40.73276,-74.075485,Secaucus,NJ,Hudson,378,14
2018-01-04T00:30:42.464Z,7097,40.73276,-74.075485,Jersey City,NJ,Hudson,32,17
2018-01-04T08:27:21.424Z,7099,40.73276,-74.075485,Kearny,NJ,Hudson,437,38
2018-01-04T21:01:33.310Z,7101,40.736101,-74.22509,Newark,NJ,Essex,83,33
2018-01-04T12:20:48.745Z,7102,40.735642,-74.173988,Newark,NJ,Essex,549,16
2018-01-04T16:33:32.127Z,7103,40.738901,-74.194839,Newark,NJ,Essex,389,18
2018-01-04T00:10:19.707Z,7104,40.76435,-74.151788,Newark,NJ,Essex,84,36
2018-01-04T04:28:47.436Z,7105,40.723606,-74.147337,Newark,NJ,Essex,85,23
2018-01-04T12:22:02.522Z,7106,40.74245,-74.23114,Newark,NJ,Essex,25,37
2018-01-04T04:32:21.624Z,7107,40.7646,-74.188029,Newark,NJ,Essex,191,13
2018-01-04T12:49:30.862Z,7108,40.722496,-74.200649,Newark,NJ,Essex,390,47
2018-01-04T13:16:42.228Z,7109,40.7821,-74.167488,Belleville,NJ,Essex,492,19
2018-01-04T21:17:09.383Z,7110,40.821299,-74.159449,Nutley,NJ,Essex,46,26
2018-01-04T19:41:13.334Z,7111,40.726231,-74.23294,Irvington,NJ,Essex,360,17
2018-01-04T21:01:07.702Z,7112,40.711151,-74.211265,Newark,NJ,Essex,286,29
2018-01-04T16:22:12.804Z,7114,40.705401,-74.169538,Newark,NJ,Essex,189,46
2018-01-04T05:53:41.190Z,7175,40.79185,-74.245241,Newark,NJ,Essex,357,33
2018-01-04T08:20:48.517Z,7182,40.79185,-74.245241,Newark,NJ,Essex,152,26
2018-01-04T04:39:36.216Z,7184,40.79185,-74.245241,Newark,NJ,Essex,95,28
2018-01-04T07:24:42.362Z,7188,40.79185,-74.245241,Newark,NJ,Essex,301,24
2018-01-04T19:48:11.903Z,7189,40.79185,-74.245241,Newark,NJ,Essex,198,27
2018-01-04T15:47:10.694Z,7191,40.79185,-74.245241,Newark,NJ,Essex,157,21
2018-01-04T00:10:47.985Z,7192,40.79185,-74.245241,Newark,NJ,Essex,474,40
2018-01-04T18:55:18.519Z,7193,40.79185,-74.245241,Newark,NJ,Essex,385,39
2018-01-04T12:38:35.499Z,7194,40.79185,-74.245241,Newark,NJ,Essex,548,15
2018-01-04T15:59:52.947Z,7195,40.79185,-74.245241,Newark,NJ,Essex,19,13
2018-01-04T23:30:58.494Z,7197,40.79185,-74.245241,Newark,NJ,Essex,294,11
2018-01-04T05:08:51.646Z,7198,40.79185,-74.245241,Newark,NJ,Essex,109,13
2018-01-04T14:06:36.112Z,7199,40.79185,-74.245241,Newark,NJ,Essex,322,36
2018-01-04T00:20:39.029Z,7201,40.672052,-74.183438,Elizabeth,NJ,Union,80,46
2018-01-04T07:22:32.145Z,7202,40.650902,-74.217189,Elizabeth,NJ,Union,566,17
2018-01-04T02:49:48.710Z,7203,40.650152,-74.25879,Roselle,NJ,Union,59,28
2018-01-04T20:06:51.641Z,7204,40.665652,-74.26674,Roselle Park,NJ,Union,82,24
2018-01-04T10:42:47.928Z,7205,40.693823,-74.229889,Hillside,NJ,Union,344,44
2018-01-04T03:29:34.281Z,7206,40.652152,-74.191814,Elizabeth,NJ,Union,584,28
2018-01-04T18:13:47.245Z,7207,40.665651,-74.299692,Elizabeth,NJ,Union,185,36
2018-01-04T01:26:23.624Z,7208,40.677102,-74.229289,Elizabeth,NJ,Union,389,13
2018-01-04T07:06:23.385Z,7302,40.726001,-74.047304,Jersey City,NJ,Hudson,99,31
2018-01-04T13:37:11.402Z,7303,40.73276,-74.075485,Jersey City,NJ,Hudson,183,12
2018-01-04T16:29:36.973Z,7304,40.716101,-74.065535,Jersey City,NJ,Hudson,282,27
2018-01-04T09:44:59.269Z,7305,40.696661,-74.081135,Jersey City,NJ,Hudson,194,17
2018-01-04T20:02:53.911Z,7306,40.734951,-74.068685,Jersey City,NJ,Hudson,505,29
2018-01-04T22:57:49.147Z,7307,40.749801,-74.054285,Jersey City,NJ,Hudson,541,33
2018-01-04T05:05:26.788Z,7308,40.73276,-74.075485,Jersey City,NJ,Hudson,280,23
2018-01-04T02:47:01.978Z,7309,40.73276,-74.075485,Jersey City,NJ,Hudson,107,24
2018-01-04T08:20:16.511Z,7310,40.732728,-74.037168,Jersey City,NJ,Hudson,348,10
2018-01-04T16:40:22.179Z,7311,40.73235,-74.075391,Jersey City,NJ,Hudson,26,35
2018-01-04T05:45:42.951Z,7399,40.73235,-74.075391,Jersey City,NJ,Hudson,101,13
2018-01-04T03:08:37.923Z,7401,41.017446,-74.062774,Allendale,NJ,Bergen,342,36
2018-01-04T12:43:09.020Z,7403,41.023414,-74.334444,Bloomingdale,NJ,Passaic,497,14
2018-01-04T19:54:59.687Z,7405,40.998797,-74.426148,Butler,NJ,Morris,347,28
2018-01-04T16:02:31.352Z,7407,40.905848,-74.117736,Elmwood Park,NJ,Bergen,505,44
2018-01-04T21:15:22.661Z,7410,40.935348,-74.119236,Fair Lawn,NJ,Bergen,180,15
2018-01-04T16:16:09.547Z,7416,41.115723,-74.593439,Franklin,NJ,Sussex,528,10
2018-01-04T17:40:03.120Z,7417,41.010464,-74.20831,Franklin Lakes,NJ,Bergen,245,30
2018-01-04T05:55:53.808Z,7418,41.228102,-74.477351,Glenwood,NJ,Sussex,531,44
2018-01-04T23:43:11.308Z,7419,41.159187,-74.57688,Hamburg,NJ,Sussex,546,15
2018-01-04T00:32:25.953Z,7420,41.028396,-74.304516,Haskell,NJ,Passaic,25,12
2018-01-04T16:34:01.579Z,7421,41.151395,-74.357893,Hewitt,NJ,Passaic,595,14
2018-01-04T00:20:31.005Z,7422,41.187468,-74.458935,Highland Lakes,NJ,Sussex,215,15
2018-01-04T09:58:36.916Z,7423,40.998882,-74.096848,Ho Ho Kus,NJ,Bergen,301,13
2018-01-04T19:22:18.663Z,7424,40.883548,-74.214388,Little Falls,NJ,Passaic,498,16
2018-01-04T19:53:12.698Z,7428,41.206509,-74.538144,Mc Afee,NJ,Sussex,449,33
2018-01-04T09:17:12.657Z,7430,41.053446,-74.172766,Mahwah,NJ,Bergen,472,16
2018-01-04T03:57:60.220Z,7432,40.994697,-74.142287,Midland Park,NJ,Bergen,448,16
2018-01-04T08:32:27.714Z,7435,41.053096,-74.439356,Newfoundland,NJ,Passaic,115,29
2018-01-04T09:45:25.203Z,7436,41.023402,-74.238623,Oakland,NJ,Bergen,415,44
2018-01-04T14:03:43.719Z,7438,41.099796,-74.443399,Oak Ridge,NJ,Passaic,11,20
2018-01-04T11:07:17.780Z,7439,41.078346,-74.594104,Ogdensburg,NJ,Sussex,64,12
2018-01-04T01:22:26.106Z,7440,40.948208,-74.295592,Pequannock,NJ,Morris,414,28
2018-01-04T06:34:32.607Z,7442,40.999597,-74.297725,Pompton Lakes,NJ,Passaic,338,15
2018-01-04T00:48:10.182Z,7444,41.008797,-74.402663,Pompton Plains,NJ,Morris,262,39
2018-01-04T21:34:29.732Z,7446,41.059124,-74.133441,Ramsey,NJ,Bergen,183,17
2018-01-04T08:31:44.170Z,7450,40.982247,-74.11207,Ridgewood,NJ,Bergen,232,41
2018-01-04T05:16:03.258Z,7451,40.948054,-74.083231,Ridgewood,NJ,Bergen,508,13
2018-01-04T00:37:44.004Z,7452,40.960347,-74.125036,Glen Rock,NJ,Bergen,317,25
2018-01-04T17:12:11.580Z,7456,41.110445,-74.293271,Ringwood,NJ,Passaic,112,27
2018-01-04T09:02:22.374Z,7457,40.992647,-74.312443,Riverdale,NJ,Morris,595,42
2018-01-04T05:52:03.142Z,7458,41.044324,-74.098093,Saddle River,NJ,Bergen,504,30
2018-01-04T22:17:60.455Z,7460,41.138101,-74.561915,Stockholm,NJ,Sussex,484,33
2018-01-04T11:22:40.577Z,7461,41.242702,-74.596734,Sussex,NJ,Sussex,115,33
2018-01-04T12:58:08.071Z,7462,41.189046,-74.51434,Vernon,NJ,Sussex,62,26
2018-01-04T12:46:28.079Z,7463,41.041225,-74.128326,Waldwick,NJ,Bergen,523,45
2018-01-04T08:25:43.574Z,7465,41.065596,-74.297393,Wanaque,NJ,Passaic,82,13
2018-01-04T14:31:29.267Z,7470,40.948689,-74.241168,Wayne,NJ,Passaic,42,21
2018-01-04T05:51:23.298Z,7474,41.011428,-74.304793,Wayne,NJ,Passaic,583,42
2018-01-04T18:04:21.610Z,7477,41.011428,-74.304793,Wayne,NJ,Passaic,462,17
2018-01-04T07:60:15.501Z,7480,41.047296,-74.294243,West Milford,NJ,Passaic,291,39
2018-01-04T13:49:21.308Z,7481,40.998387,-74.165733,Wyckoff,NJ,Bergen,543,33
2018-01-04T02:38:17.634Z,7495,40.948054,-74.083231,Mahwah,NJ,Bergen,291,36
2018-01-04T21:41:56.977Z,7498,40.948054,-74.083231,Mahwah,NJ,Bergen,363,26
2018-01-04T12:50:39.503Z,7501,40.915045,-74.174488,Paterson,NJ,Passaic,419,33
2018-01-04T21:20:56.668Z,7502,40.918698,-74.194989,Paterson,NJ,Passaic,206,24
2018-01-04T00:06:12.069Z,7503,40.898098,-74.151837,Paterson,NJ,Passaic,476,19
2018-01-04T09:01:10.923Z,7504,40.911248,-74.144087,Paterson,NJ,Passaic,588,27
2018-01-04T12:55:17.573Z,7505,40.916648,-74.174038,Paterson,NJ,Passaic,352,40
2018-01-04T07:48:19.123Z,7506,40.954375,-74.161788,Hawthorne,NJ,Passaic,276,31
2018-01-04T06:51:09.918Z,7507,41.011428,-74.304793,Hawthorne,NJ,Passaic,541,11
2018-01-04T14:15:43.346Z,7508,40.951587,-74.186269,Haledon,NJ,Passaic,144,12
2018-01-04T23:10:39.898Z,7509,41.011428,-74.304793,Paterson,NJ,Passaic,352,31
2018-01-04T08:34:06.708Z,7510,41.011428,-74.304793,Paterson,NJ,Passaic,273,29
2018-01-04T20:52:43.766Z,7511,41.011428,-74.304793,Totowa,NJ,Passaic,21,39
2018-01-04T21:58:18.150Z,7512,40.901698,-74.22199,Totowa,NJ,Passaic,119,19
2018-01-04T02:38:11.681Z,7513,40.907698,-74.146515,Paterson,NJ,Passaic,407,24
2018-01-04T09:45:51.138Z,7514,40.928748,-74.143187,Paterson,NJ,Passaic,37,12
2018-01-04T01:29:38.100Z,7522,40.923798,-74.179488,Paterson,NJ,Passaic,34,29
2018-01-04T15:34:37.452Z,7524,40.932498,-74.156971,Paterson,NJ,Passaic,348,26
2018-01-04T03:21:57.232Z,7533,41.011428,-74.304793,Paterson,NJ,Passaic,264,14
2018-01-04T04:50:13.900Z,7538,41.011428,-74.304793,Haledon,NJ,Passaic,474,24
2018-01-04T11:42:55.508Z,7543,41.011428,-74.304793,Paterson,NJ,Passaic,480,33
2018-01-04T23:47:42.416Z,7544,41.011428,-74.304793,Paterson,NJ,Passaic,252,24
2018-01-04T00:13:10.361Z,7601,40.913482,-74.001623,Hackensack,NJ,Bergen,110,21
2018-01-04T01:34:60.333Z,7602,40.948054,-74.083231,Hackensack,NJ,Bergen,105,44
2018-01-04T18:21:57.612Z,7603,40.874773,-74.030484,Bogota,NJ,Bergen,163,26
2018-01-04T05:06:11.020Z,7604,40.862349,-74.075585,Hasbrouck Heights,NJ,Bergen,562,42
2018-01-04T01:09:39.412Z,7605,40.863499,-73.987132,Leonia,NJ,Bergen,215,11
2018-01-04T13:30:59.665Z,7606,40.857899,-74.048884,South Hackensack,NJ,Bergen,121,20
2018-01-04T18:06:48.525Z,7607,40.90181,-74.061784,Maywood,NJ,Bergen,62,22
2018-01-04T15:53:20.228Z,7608,40.863954,-74.055584,Teterboro,NJ,Bergen,276,16
2018-01-04T03:24:33.206Z,7620,40.958975,-73.927906,Alpine,NJ,Bergen,308,31
2018-01-04T17:34:11.959Z,7621,40.923498,-73.998332,Bergenfield,NJ,Bergen,2,30
2018-01-04T07:20:38.862Z,7624,40.970621,-73.960164,Closter,NJ,Bergen,135,25
2018-01-04T14:25:23.421Z,7626,40.972898,-74.098841,Cresskill,NJ,Bergen,201,27
2018-01-04T10:48:01.721Z,7627,40.954198,-73.957623,Demarest,NJ,Bergen,50,28
2018-01-04T13:53:24.709Z,7628,40.955018,-73.989911,Dumont,NJ,Bergen,28,24
2018-01-04T23:06:56.568Z,7630,40.973199,-74.021118,Emerson,NJ,Bergen,17,10
2018-01-04T06:21:47.227Z,7631,40.889498,-73.971782,Englewood,NJ,Bergen,600,25
2018-01-04T02:34:35.815Z,7632,40.883949,-73.952423,Englewood Cliffs,NJ,Bergen,248,34
2018-01-04T01:28:58.124Z,7640,40.991696,-73.98486,Harrington Park,NJ,Bergen,528,19
2018-01-04T05:05:37.995Z,7641,40.963867,-73.99358,Haworth,NJ,Bergen,216,15
2018-01-04T09:09:54.581Z,7642,41.008367,-74.048576,Hillsdale,NJ,Bergen,146,33
2018-01-04T06:32:22.257Z,7643,40.925361,-74.076029,Little Ferry,NJ,Bergen,223,19
2018-01-04T08:45:02.023Z,7644,40.878349,-74.081335,Lodi,NJ,Bergen,243,23
2018-01-04T07:17:47.123Z,7645,41.054651,-74.045425,Montvale,NJ,Bergen,6,15
2018-01-04T10:40:20.235Z,7646,40.932998,-74.017633,New Milford,NJ,Bergen,432,15
2018-01-04T07:04:24.114Z,7647,41.008636,-73.93893,Northvale,NJ,Bergen,86,32
2018-01-04T06:39:19.850Z,7648,40.992921,-73.949747,Norwood,NJ,Bergen,206,44
2018-01-04T16:57:52.990Z,7649,40.955347,-74.026983,Oradell,NJ,Bergen,348,34
